id,uid,description,permission-granted,permission-revoked,original-time,save-time
1754,1300229,"根据用户申请（#BGBH260615）进行调整：\
禁言满 7 天",32768,0,2025/12/20 11:53,2025/12/20 12:00
1755,1769771,"根据用户申请（#AFBT591994）进行调整：\
解除用户申请的禁用各项权限",196608,0,2025/12/20 11:53,2025/12/20 12:00
1756,726902,"根据用户申请（#XCET424345）进行调整：\
禁言满 7 天",32768,0,2025/12/20 11:53,2025/12/20 12:00
1757,685398,"根据用户申请（#KKUV329852）进行调整：\
解除用户申请的禁言",32768,0,2025/12/20 11:53,2025/12/20 12:00
1758,1990411,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 14:29,2025/12/20 14:51
1759,705610,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 13:49,2025/12/20 14:51
1760,1390521,多次在洛谷公开赛涉嫌比赛违规,0,2,2025/12/20 13:43,2025/12/20 14:51
1761,1390521,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 13:43,2025/12/20 14:51
1762,1007325,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 13:39,2025/12/20 14:51
1763,1066229,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 13:26,2025/12/20 14:51
1764,1616788,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 15:17,2025/12/20 15:35
1765,1861235,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 15:15,2025/12/20 15:35
1766,1298050,扰乱社区秩序,0,32768,2025/12/20 15:04,2025/12/20 15:35
1767,987809,"根据用户申请（#TWCL915445）进行调整：\
禁言满一年",32768,0,2025/12/20 17:21,2025/12/20 18:19
1768,1201634,"根据用户申请（#XEUR490817）进行调整：\
禁言满一年",32768,0,2025/12/20 17:21,2025/12/20 18:19
1769,1266786,"根据用户申请（#VQRJ836205）进行调整：\
使用奖项认证复活币解除禁止私信",65536,0,2025/12/20 17:20,2025/12/20 18:19
1770,1741027,"根据用户申请（#YKLA533985）进行调整：\
使用奖项认证复活币解除禁止专栏",131072,0,2025/12/20 17:20,2025/12/20 18:19
1771,1999019,因学术不端而棕名惩罚 14 天,0,0,2025/12/20 17:10,2025/12/20 18:19
1772,1176398,"根据用户申请（#CBGF146905）进行调整：\
解除用户申请的禁言",32768,0,2025/12/20 21:26,2025/12/20 21:38
1773,847798,"根据用户申请（#YHHA740094）进行调整：\
禁止专栏满一年",131072,0,2025/12/20 21:26,2025/12/20 21:38
1774,1797060,辱骂,0,32768,2025/12/21 11:56,2025/12/21 12:00
1775,755850,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 12:58,2025/12/21 13:45
1776,1382890,"根据用户申请（#CJYQ320066）进行调整：\
禁言满 7 天",32768,0,2025/12/21 12:54,2025/12/21 13:45
1777,1790414,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 12:41,2025/12/21 13:45
1778,1966539,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 12:40,2025/12/21 13:45
1779,1726861,在管理的题解下辱骂管理,0,32768,2025/12/21 18:05,2025/12/21 18:09
1780,416975,"根据用户申请（#VCXG143609）进行调整：\
禁言满 7 天",32768,0,2025/12/21 18:33,2025/12/21 19:26
1781,1181602,"根据用户申请（#VATC307999）进行调整：\
解除用户申请的禁止权限",655360,0,2025/12/21 18:33,2025/12/21 19:26
1782,1267622,"根据用户申请（#VWWU503365）进行调整：\
用户申请",0,753664,2025/12/21 18:33,2025/12/21 19:26
1783,1823683,提交书面检讨,2,0,2025/12/21 19:48,2025/12/21 19:53
1784,1639041,提交书面检讨,131074,0,2025/12/21 19:47,2025/12/21 19:53
1785,1045168,提交书面检讨,65536,0,2025/12/21 19:41,2025/12/21 19:53
1786,1538445,提交书面检讨,2,0,2025/12/21 19:39,2025/12/21 19:53
1787,783910,提交书面检讨,2,0,2025/12/21 19:35,2025/12/21 19:53
1788,1850344,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1789,1806998,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1790,1800264,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1791,1799807,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1792,1786190,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1793,1772523,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1794,1612572,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1795,1512687,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1796,1473169,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1797,1380658,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1798,1347170,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1799,1125939,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1800,633510,多次比赛违规,0,2,2025/12/21 20:52,2025/12/21 21:01
1801,65864,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1802,920947,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1803,879904,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1804,820056,题解志愿者轮换，感谢贡献,0,512,2025/12/21 20:45,2025/12/21 21:01
1805,549623,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1806,468657,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1807,455474,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1808,397982,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1809,264360,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1810,674469,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1811,603277,题解志愿者轮换，感谢贡献,0,516,2025/12/21 20:45,2025/12/21 21:01
1812,1446956,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1813,1799673,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1814,1946510,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1815,1386567,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1816,1772523,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1817,1703877,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1818,1768969,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1819,1891412,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1820,1611495,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1821,1837525,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1822,1483424,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1823,1490114,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1824,1666011,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1825,1336646,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1826,1583483,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1827,784058,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1828,1990730,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1829,1466489,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1830,1507922,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1831,1844063,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1832,1842674,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1833,1395690,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1834,1337434,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1835,1395162,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1836,1405455,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1837,1367668,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1838,1047715,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1839,1621803,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1840,1988856,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1841,1176973,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1842,1648918,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:13,2025/12/21 21:01
1843,1208971,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1844,1172945,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1845,1064195,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1846,1818433,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1847,1893841,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1848,1125939,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1849,1485366,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1850,1425119,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1851,988467,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1852,1795312,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1853,1510669,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1854,1799807,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1855,1955425,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1856,1864290,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1857,1790951,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1858,1380295,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1859,1583500,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1860,1419042,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1861,1788884,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1862,1997164,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1863,633510,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1864,1791246,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1865,1987650,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1866,1634134,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1867,1198386,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1868,1367251,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1869,1760581,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1870,1380658,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1871,1660216,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1872,1889283,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1873,1779343,多次比赛违规,0,2,2025/12/21 20:12,2025/12/21 21:01
1874,759454,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1875,1774895,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1876,1878914,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1877,1850344,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1878,1575373,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1879,1365317,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1880,1741115,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1881,1044914,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1882,2006583,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1883,1175588,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1884,1951616,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1885,1919429,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1886,1854791,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1887,1274766,因学术不端而棕名惩罚 14 天,0,0,2025/12/21 20:12,2025/12/21 21:01
1888,576467,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1889,383395,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1890,477443,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1891,183603,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1892,716556,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1893,226760,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1894,751017,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1895,542457,专栏志愿者轮换,516,0,2025/12/21 21:27,2025/12/21 21:49
1896,1882968,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 10:58,2025/12/22 12:00
1897,1918600,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 10:57,2025/12/22 12:00
1898,1682792,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 10:56,2025/12/22 12:00
1899,1777737,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 10:54,2025/12/22 12:00
1900,1812902,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 10:53,2025/12/22 12:00
1901,920406,"根据用户申请（#WBUU917769）进行调整：\
禁言满 7 天",32768,0,2025/12/22 10:06,2025/12/22 12:00
1902,2020472,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 17:20,2025/12/22 17:37
1903,2010187,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 16:39,2025/12/22 17:37
1904,1740106,因学术不端而棕名惩罚 14 天,0,0,2025/12/22 16:39,2025/12/22 17:37
1905,1639050,提交书面检讨,2,0,2025/12/22 21:52,2025/12/23 7:10
1906,1007325,多次骚扰管理,0,32768,2025/12/22 21:18,2025/12/23 7:10
1907,1278499,上传违规图片,0,524288,2025/12/23 11:37,2025/12/23 12:00
1908,1786365,上传违规图片,0,524288,2025/12/23 11:37,2025/12/23 12:00
1909,1788579,"根据用户申请（#LLCT881606）进行调整：\
提交书面检讨，允许解封",131072,0,2025/12/23 11:36,2025/12/23 12:00
1910,1627646,用户资料违规,0,2,2025/12/23 11:34,2025/12/23 12:00
1911,1017127,提交书面检讨,2,0,2025/12/23 12:30,2025/12/23 12:42
1912,719406,因学术不端而棕名惩罚 14 天,0,0,2025/12/23 14:32,2025/12/23 17:47
1913,1088700,提交书面检讨，允许解封，但由于封禁理由是发布政治敏感信息，因此撤销自由发言权限,2,32768,2025/12/23 14:28,2025/12/23 17:47
1914,1939455,"根据用户申请（#BCCF351926）进行调整：\
解除用户申请的禁用各项权限",753664,0,2025/12/24 10:10,2025/12/24 12:00
1915,1612034,"根据用户申请（#RURK972708）进行调整：\
提交书面检讨，允许解封",32768,0,2025/12/23 21:59,2025/12/24 12:00
1916,1803432,"根据用户申请（#ATLU927526）进行调整：\
禁言、禁私信满 7 天",98304,0,2025/12/23 21:58,2025/12/24 12:00
1917,1798350,"根据用户申请（#UREW727092）进行调整：\
用户申请",0,655360,2025/12/23 21:58,2025/12/24 12:00
1918,818730,"根据用户申请（#VUJU674912）进行调整：\
用户申请",0,32768,2025/12/23 21:58,2025/12/24 12:00
1919,1208546,"根据用户申请（#KEYC826218）进行调整：\
用户申请",0,32768,2025/12/23 21:58,2025/12/24 12:00
1920,1045491,根据用户申请（#HFCA223354）进行调整,0,753664,2025/12/23 21:57,2025/12/24 12:00
1921,1530674,"根据用户申请（#CJWA426584）进行调整：\
用户申请",0,32768,2025/12/23 21:57,2025/12/24 12:00
1922,1399770,因学术不端而棕名惩罚 14 天,0,0,2025/12/24 17:58,2025/12/24 21:00
1923,1114894,标题党,0,32768,2025/12/24 16:26,2025/12/24 21:00
1924,1756501,棕名后继续抄袭题解,0,2,2025/12/24 16:24,2025/12/24 21:00
1925,1756501,因学术不端而棕名惩罚 14 天,0,0,2025/12/24 16:24,2025/12/24 21:00
1926,1396083,因学术不端而棕名惩罚 14 天,0,0,2025/12/24 16:24,2025/12/24 21:00
1927,2013683,棕名后继续抄袭题解,0,2,2025/12/24 16:22,2025/12/24 21:00
1928,2013683,因学术不端而棕名惩罚 14 天,0,0,2025/12/24 16:22,2025/12/24 21:00
1929,1639190,违规用户名+个性签名,0,2,2025/12/24 16:20,2025/12/24 21:00
1930,561158,"根据用户申请（#CLRY461576）进行调整：\
用户申请",0,32768,2025/12/24 14:34,2025/12/24 21:00
1931,1832460,上传纳粹头像,0,2,2025/12/24 21:06,2025/12/24 21:09
1932,2020202,上传涉政头像,0,2,2025/12/24 21:06,2025/12/24 21:09
1933,2029695,上传色情头像,0,2,2025/12/24 21:05,2025/12/24 21:09
1934,942910,因学术不端而棕名惩罚 14 天,0,0,2025/12/25 11:10,2025/12/25 12:00
1935,1631901,提交书面检讨,2,0,2025/12/25 19:26,2025/12/25 19:33
1936,1333397,提交书面检讨,2,0,2025/12/25 19:24,2025/12/25 19:33
1937,1398634,提交书面检讨,2,0,2025/12/25 19:20,2025/12/25 19:33
1938,1271528,满 7 天,32768,0,2025/12/25 19:16,2025/12/25 19:33
1939,1277267,提交书面检讨,2,0,2025/12/25 19:16,2025/12/25 19:33
1940,1256312,提交书面检讨,65536,0,2025/12/25 19:15,2025/12/25 19:33
1941,1378854,提交书面检讨,2,0,2025/12/25 19:13,2025/12/25 19:33
1942,1775865,上传纳粹图片,0,2,2025/12/25 19:07,2025/12/25 19:33
1943,1062855,因学术不端而棕名惩罚 30 天,0,0,2025/12/25 19:51,2025/12/25 19:55
1944,1038826,"根据用户申请（#UYYU621573）进行调整：\
用户申请",0,32768,2025/12/25 19:49,2025/12/25 19:55
1945,1062855,因学术不端而棕名惩罚 14 天,0,0,2025/12/25 19:46,2025/12/25 19:55
1946,1062855,大量提交抄袭他人题解的文章,0,131072,2025/12/25 19:46,2025/12/25 19:55
1947,1076459,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 10:24,2025/12/26 12:00
1948,1659265,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 12:38,2025/12/26 12:47
1949,2021626,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 12:37,2025/12/26 12:47
1950,1416348,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 12:35,2025/12/26 12:47
1951,1416348,大量提交抄袭他人题解的文章,0,131072,2025/12/26 12:35,2025/12/26 12:47
1952,984018,在公告贴下发布多条无意义回复，禁言 7 天,0,32768,2025/12/26 17:33,2025/12/26 18:37
1953,1631777,提交书面检讨，允许解封,65538,0,2025/12/26 17:11,2025/12/26 18:37
1954,928879,"根据用户申请（#XBYU140049）进行调整：\
用户申请",0,32768,2025/12/26 16:24,2025/12/26 18:37
1955,1756803,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 19:24,2025/12/26 19:24
1956,2041088,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 19:22,2025/12/26 19:24
1957,1441926,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 19:21,2025/12/26 19:24
1958,984239,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 19:21,2025/12/26 19:24
1959,1650782,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 19:20,2025/12/26 19:24
1960,1007325,多次比赛违规且骚扰管理,0,2,2025/12/26 19:19,2025/12/26 19:24
1961,1842302,在公开赛时讨论做法,0,32768,2025/12/26 20:47,2025/12/26 20:55
1962,1351963,在赛时讨论公开赛做法,0,32768,2025/12/26 20:43,2025/12/26 20:55
1963,1830714,多次比赛违规,0,2,2025/12/26 19:25,2025/12/26 20:55
1964,1830714,因学术不端而棕名惩罚 14 天,0,0,2025/12/26 19:25,2025/12/26 20:55
1965,2041673,根据用户申请（#TYRR637284）进行调整,0,753664,2025/12/26 23:48,2025/12/27 8:46
1966,1412030,"根据用户申请（#UQCT811489）进行调整：\
禁言满 7 天",32768,0,2025/12/26 23:48,2025/12/27 8:46
